X	Y
638.490	9155.370
638.440	9155.410
638.380	9155.460
638.310	9155.540
638.250	9155.620
638.180	9155.720
638.120	9155.800
638.060	9155.910
637.990	9155.990
637.990	9156.020
637.950	9156.080
637.890	9156.180
637.860	9156.300
637.800	9156.420
637.770	9156.540
637.740	9156.610
637.640	9156.830
637.610	9156.910
637.570	9157.020
637.550	9157.140
637.540	9157.280
637.530	9157.460
637.520	9157.600
637.530	9157.740
637.550	9157.900
637.560	9158.090
637.600	9158.190
637.620	9158.310
637.670	9158.450
637.720	9158.580
637.780	9158.700
637.850	9158.850
637.950	9158.980
638.040	9159.110
638.150	9159.220
638.290	9159.360
638.450	9159.510
638.530	9159.580
638.610	9159.660
638.670	9159.720
638.840	9159.910
639.000	9160.080
639.080	9160.160
639.180	9160.280
639.290	9160.390
639.360	9160.480
639.470	9160.630
639.530	9160.720
639.650	9160.900
639.720	9161.020
639.810	9161.140
639.890	9161.240
639.950	9161.310
639.990	9161.370
640.060	9161.450
640.180	9161.610
640.260	9161.710
640.310	9161.770
640.390	9161.870
640.440	9161.930
640.510	9161.980
640.590	9162.040
640.700	9162.110
640.720	9162.120
640.770	9162.150
640.860	9162.210
640.940	9162.260
641.020	9162.290
641.100	9162.320
641.170	9162.340
641.320	9162.390
641.410	9162.420
641.490	9162.440
641.600	9162.460
641.700	9162.500
641.770	9162.520
641.840	9162.550
641.930	9162.600
642.040	9162.640
642.110	9162.690
642.170	9162.750
642.250	9162.890
642.280	9162.990
642.300	9163.070
642.310	9163.200
642.320	9163.350
642.320	9163.460
642.330	9163.570
642.310	9163.680
642.300	9163.810
642.290	9163.910
642.300	9164.020
642.320	9164.100
642.360	9164.210
642.390	9164.300
642.450	9164.370
642.490	9164.450
642.530	9164.470
642.560	9164.510
642.680	9164.570
642.840	9164.630
642.890	9164.660
642.970	9164.690
643.060	9164.740
643.150	9164.810
643.200	9164.870
643.280	9164.930
643.430	9165.040
643.520	9165.070
643.620	9165.100
643.750	9165.130
643.940	9165.160
644.140	9165.180
644.250	9165.210
644.380	9165.250
644.520	9165.310
644.730	9165.450
644.840	9165.540
644.950	9165.660
645.060	9165.790
645.140	9165.930
645.200	9166.010
645.280	9166.110
645.370	9166.230
645.480	9166.380
645.540	9166.460
645.600	9166.520
645.680	9166.620
645.780	9166.730
645.860	9166.810
645.950	9166.910
646.030	9166.950
646.130	9167.040
646.190	9167.090
646.280	9167.150
646.360	9167.220
646.510	9167.310
646.610	9167.390
646.680	9167.450
646.780	9167.500
646.880	9167.570
647.070	9167.700
647.190	9167.780
647.360	9167.870
647.560	9167.940
647.710	9167.970
647.820	9167.970
648.020	9167.960
648.210	9167.940
648.430	9167.900
648.560	9167.860
648.710	9167.820
648.950	9167.740
649.100	9167.680
649.220	9167.640
649.410	9167.570
649.650	9167.500
649.850	9167.480
649.980	9167.470
650.180	9167.460
650.330	9167.460
650.440	9167.460
650.600	9167.460
650.760	9167.460
650.920	9167.480
651.030	9167.500
651.150	9167.510
651.240	9167.520
651.350	9167.530
651.440	9167.540
651.560	9167.560
651.780	9167.590
651.950	9167.620
652.060	9167.630
652.150	9167.630
652.250	9167.630
652.400	9167.600
652.540	9167.550
652.620	9167.530
652.770	9167.510
652.860	9167.520
652.960	9167.570
653.020	9167.640
653.000	9167.700
652.950	9167.780
652.950	9167.790
652.900	9167.840
652.800	9167.880
652.690	9167.940
652.590	9168.070
652.550	9168.180
652.570	9168.260
652.590	9168.360
652.600	9168.460
652.670	9168.620
652.710	9168.710
652.820	9168.870
652.910	9168.980
653.040	9169.110
653.180	9169.270
653.270	9169.360
653.350	9169.460
653.440	9169.560
653.520	9169.640
653.630	9169.770
653.720	9169.900
653.810	9170.010
653.890	9170.130
653.950	9170.240
654.010	9170.330
654.070	9170.420
654.130	9170.520
654.210	9170.620
654.270	9170.720
654.270	9170.720
654.270	9170.730
654.280	9170.740
654.290	9170.750
654.300	9170.750
654.300	9170.760
654.310	9170.770
654.320	9170.770
654.330	9170.780
654.340	9170.780
654.350	9170.800
654.360	9170.800
654.380	9170.810
654.390	9170.810
654.400	9170.810
654.560	9170.840
654.700	9170.850
654.760	9170.880
654.820	9170.920
654.930	9171.000
654.960	9171.060
655.020	9171.160
655.040	9171.230
655.080	9171.350
655.110	9171.410
655.130	9171.480
655.160	9171.560
655.210	9171.640
655.250	9171.730
655.310	9171.810
655.380	9171.900
655.440	9171.960
655.480	9172.030
655.550	9172.110
655.640	9172.160
655.700	9172.220
655.800	9172.320
655.840	9172.410
655.840	9172.420
655.890	9172.490
655.900	9172.520
655.960	9172.570
656.050	9172.630
656.140	9172.680
656.270	9172.740
656.350	9172.770
656.440	9172.790
656.510	9172.820
656.600	9172.850
656.700	9172.880
656.870	9172.930
656.950	9172.940
657.040	9172.970
657.140	9173.000
657.240	9173.020
657.320	9173.030
657.400	9173.040
657.480	9173.060
657.600	9173.100
657.720	9173.130
657.790	9173.160
657.900	9173.210
658.000	9173.250
658.080	9173.310
658.150	9173.340
658.200	9173.380
658.290	9173.440
658.420	9173.510
658.500	9173.570
658.600	9173.640
658.690	9173.710
658.800	9173.780
658.910	9173.840
659.010	9173.920
659.130	9174.010
659.210	9174.090
659.350	9174.240
659.420	9174.310
659.480	9174.380
659.540	9174.470
659.640	9174.560
659.760	9174.660
659.800	9174.690
659.820	9174.730
659.860	9174.780
659.870	9174.780
659.910	9174.810
659.970	9174.910
660.020	9174.970
660.080	9175.060
660.170	9175.170
660.260	9175.290
660.330	9175.350
660.490	9175.460
660.670	9175.570
660.980	9175.780
661.110	9175.880
661.320	9176.050
661.490	9176.150
661.680	9176.260
661.840	9176.320
661.900	9176.340
662.100	9176.450
662.150	9176.500
662.330	9176.560
662.420	9176.610
662.560	9176.660
662.640	9176.690
662.730	9176.710
662.780	9176.730
662.890	9176.790
662.990	9176.880
663.080	9176.960
663.150	9177.020
663.200	9177.070
663.270	9177.140
663.430	9177.240
663.550	9177.320
663.600	9177.370
663.690	9177.480
663.750	9177.540
663.810	9177.590
663.870	9177.680
663.890	9177.830
663.900	9177.910
663.920	9178.030
663.950	9178.130
663.960	9178.280
663.960	9178.440
663.950	9178.570
663.950	9178.640
663.950	9178.750
663.980	9179.040
664.010	9179.150
664.050	9179.280
664.080	9179.380
664.120	9179.460
664.130	9179.480
664.140	9179.530
664.170	9179.630
664.210	9179.720
664.240	9179.800
664.270	9179.880
664.320	9179.950
664.350	9180.020
664.410	9180.110
664.430	9180.170
664.460	9180.270
664.510	9180.430
664.520	9180.520
664.570	9180.650
664.620	9180.750
664.670	9180.830
664.720	9180.890
664.760	9180.960
664.810	9181.020
664.870	9181.090
664.920	9181.160
664.960	9181.190
664.970	9181.220
665.020	9181.320
665.080	9181.430
665.160	9181.550
665.310	9181.650
665.390	9181.720
665.480	9181.760
665.560	9181.780
665.560	9181.780
665.580	9181.800
665.640	9181.830
665.700	9181.850
665.790	9181.910
665.860	9181.970
665.960	9182.090
666.030	9182.200
666.060	9182.260
666.100	9182.360
666.150	9182.450
666.170	9182.530
666.190	9182.610
666.200	9182.710
666.240	9182.820
666.250	9182.920
666.270	9183.010
666.320	9183.160
666.360	9183.240
666.390	9183.350
666.460	9183.450
666.550	9183.540
666.600	9183.590
666.660	9183.640
666.730	9183.680
666.830	9183.760
666.930	9183.870
667.010	9183.990
667.040	9184.070
667.060	9184.120
667.080	9184.180
667.090	9184.280
667.090	9184.290
667.090	9184.380
667.090	9184.440
667.090	9184.500
667.090	9184.560
667.100	9184.630
667.120	9184.690
667.150	9184.780
667.180	9184.880
667.200	9184.940
667.260	9185.030
667.320	9185.100
667.370	9185.160
667.420	9185.210
667.450	9185.240
667.560	9185.340
667.650	9185.400
667.730	9185.490
667.880	9185.630
668.000	9185.770
668.190	9185.980
668.290	9186.080
668.360	9186.140
668.420	9186.200
668.480	9186.240
668.520	9186.290
668.590	9186.320
668.640	9186.350
668.760	9186.410
668.900	9186.410
669.000	9186.380
669.150	9186.360
669.260	9186.330
669.430	9186.280
669.510	9186.260
669.600	9186.220
669.670	9186.170
669.720	9186.150
669.800	9186.120
669.830	9186.110
669.890	9186.070
669.970	9186.050
670.060	9186.030
670.210	9186.020
670.320	9186.000
670.420	9186.000
670.520	9186.010
670.660	9186.040
670.800	9186.080
670.860	9186.120
670.960	9186.190
671.040	9186.240
671.120	9186.290
671.170	9186.310
671.360	9186.440
671.440	9186.510
671.530	9186.610
671.590	9186.700
671.650	9186.780
671.690	9186.860
671.740	9186.990
671.780	9187.150
671.780	9187.220
671.810	9187.310
671.840	9187.370
671.920	9187.460
671.980	9187.510
672.070	9187.550
672.310	9187.660
672.410	9187.720
672.490	9187.780
672.580	9187.860
672.640	9187.900
672.680	9187.930
672.760	9187.970
672.830	9188.000
672.970	9188.000
673.060	9188.000
673.160	9187.980
673.230	9187.970
673.340	9187.930
673.440	9187.900
673.570	9187.830
673.650	9187.770
673.730	9187.710
673.780	9187.620
673.850	9187.510
673.900	9187.400
674.000	9187.190
674.050	9187.110
674.070	9187.030
674.130	9186.860
674.190	9186.730
674.220	9186.680
674.280	9186.580
674.330	9186.520
674.430	9186.430
674.510	9186.340
674.610	9186.270
674.680	9186.220
674.740	9186.200
674.840	9186.140
674.950	9186.100
675.070	9186.040
675.220	9186.020
675.320	9186.010
675.440	9186.010
675.620	9186.010
675.720	9186.010
675.810	9186.010
676.070	9186.010
676.180	9186.030
676.290	9186.050
676.370	9186.050
676.440	9186.070
676.490	9186.070
676.620	9186.110
676.680	9186.140
676.790	9186.190
676.880	9186.240
676.970	9186.280
677.070	9186.330
677.190	9186.410
677.310	9186.470
677.410	9186.510
677.530	9186.580
677.670	9186.620
677.790	9186.670
677.900	9186.730
678.030	9186.790
678.100	9186.840
678.160	9186.890
678.220	9186.930
678.300	9186.990
678.350	9187.000
678.410	9187.030
678.470	9187.090
678.550	9187.140
678.650	9187.170
678.810	9187.260
678.940	9187.340
678.980	9187.390
679.070	9187.440
679.140	9187.520
679.240	9187.610
679.340	9187.700
679.390	9187.750
679.530	9187.860
679.640	9187.980
679.710	9188.050
679.770	9188.100
679.850	9188.170
679.900	9188.230
679.960	9188.280
680.010	9188.330
680.120	9188.380
680.200	9188.450
680.300	9188.510
680.420	9188.600
680.510	9188.680
680.600	9188.740
680.680	9188.800
680.770	9188.880
680.840	9188.960
680.900	9189.030
680.940	9189.080
681.020	9189.160
681.080	9189.240
681.120	9189.280
681.200	9189.360
681.300	9189.460
681.420	9189.580
681.500	9189.650
681.590	9189.720
681.630	9189.780
681.670	9189.820
681.750	9189.900
681.850	9189.980
681.960	9190.050
682.030	9190.130
682.070	9190.200
682.130	9190.260
682.180	9190.330
682.260	9190.430
682.280	9190.470
682.310	9190.500
682.350	9190.570
682.380	9190.630
682.430	9190.720
682.460	9190.780
682.510	9190.880
682.550	9190.970
682.580	9191.010
682.620	9191.090
682.650	9191.160
682.670	9191.210
682.700	9191.270
682.740	9191.390
682.770	9191.490
682.800	9191.560
682.820	9191.610
682.870	9191.730
682.900	9191.780
682.930	9191.840
682.960	9191.920
683.010	9192.010
683.050	9192.090
683.100	9192.160
683.130	9192.230
683.190	9192.340
683.220	9192.380
683.250	9192.470
683.270	9192.570
683.310	9192.650
683.360	9192.780
683.410	9192.860
683.450	9192.960
683.480	9193.020
683.500	9193.100
683.550	9193.230
683.560	9193.300
683.610	9193.370
683.630	9193.420
683.660	9193.480
683.710	9193.560
683.750	9193.620
683.800	9193.650
683.880	9193.710
683.930	9193.740
684.100	9193.800
684.150	9193.830
684.240	9193.860
684.280	9193.890
684.360	9193.950
684.410	9193.980
684.440	9194.040
684.500	9194.100
684.540	9194.150
684.610	9194.200
684.710	9194.260
684.790	9194.300
684.880	9194.330
684.960	9194.350
685.030	9194.360
685.070	9194.370
685.090	9194.370
685.150	9194.380
685.250	9194.380
685.310	9194.380
685.450	9194.370
685.510	9194.350
685.590	9194.350
685.680	9194.330
685.770	9194.330
685.840	9194.330
685.910	9194.330
686.000	9194.340
686.090	9194.340
686.140	9194.350
686.260	9194.370
686.350	9194.420
686.410	9194.440
686.500	9194.520
686.610	9194.590
686.670	9194.630
686.750	9194.680
686.830	9194.740
686.890	9194.770
686.960	9194.810
687.020	9194.840
687.200	9194.890
687.280	9194.920
687.460	9194.970
687.560	9194.970
687.690	9194.980
687.770	9195.010
687.830	9195.040
687.900	9195.080
687.960	9195.120
688.010	9195.150
688.080	9195.200
688.180	9195.250
688.250	9195.260
688.320	9195.270
688.410	9195.270
688.500	9195.260
688.540	9195.240
688.620	9195.220
688.730	9195.180
688.830	9195.160
688.920	9195.150
688.980	9195.150
689.060	9195.150
689.170	9195.170
689.310	9195.210
689.380	9195.250
689.470	9195.300
689.540	9195.320
689.650	9195.370
689.680	9195.380
689.720	9195.400
689.800	9195.440
689.920	9195.490
690.040	9195.490
690.110	9195.490
690.190	9195.490
690.260	9195.480
690.390	9195.490
690.520	9195.510
690.590	9195.520
690.650	9195.540
690.710	9195.560
690.840	9195.610
690.880	9195.620
690.960	9195.640
691.070	9195.670
691.140	9195.690
691.200	9195.720
691.320	9195.760
691.370	9195.780
691.480	9195.810
691.560	9195.840
691.610	9195.870
691.700	9195.900
691.770	9195.960
691.840	9196.000
691.890	9196.010
692.010	9196.040
692.110	9196.070
692.270	9196.110
692.340	9196.120
692.470	9196.130
692.550	9196.140
692.620	9196.150
692.680	9196.160
692.770	9196.160
692.950	9196.160
693.030	9196.150
693.150	9196.150
693.250	9196.150
693.300	9196.150
693.500	9196.130
693.650	9196.140
693.770	9196.130
693.880	9196.140
693.980	9196.150
694.090	9196.160
694.190	9196.160
694.290	9196.170
694.400	9196.190
694.540	9196.200
694.650	9196.230
694.750	9196.240
694.840	9196.230
694.970	9196.220
695.050	9196.220
695.160	9196.210
695.240	9196.200
695.250	9196.190
695.360	9196.160
695.410	9196.140
695.480	9196.120
695.550	9196.100
695.650	9196.020
695.720	9195.930
695.770	9195.870
695.830	9195.820
695.900	9195.750
695.950	9195.660
696.010	9195.600
696.030	9195.540
696.040	9195.530
696.100	9195.460
696.180	9195.380
696.250	9195.320
696.310	9195.250
696.330	9195.230
696.360	9195.200
696.430	9195.140
696.470	9195.110
696.560	9195.040
696.610	9195.010
696.680	9194.960
696.750	9194.930
696.810	9194.880
696.890	9194.830
696.970	9194.790
697.040	9194.730
697.130	9194.690
697.250	9194.640
697.350	9194.600
697.410	9194.570
697.510	9194.550
697.620	9194.520
697.690	9194.480
697.780	9194.450
697.890	9194.400
697.960	9194.360
698.020	9194.330
698.120	9194.280
698.200	9194.250
698.280	9194.220
698.350	9194.170
698.440	9194.110
698.490	9194.070
698.540	9194.040
698.600	9194.010
698.670	9193.950
698.810	9193.860
698.860	9193.830
698.930	9193.770
698.990	9193.730
699.070	9193.650
699.130	9193.590
699.180	9193.530
699.250	9193.440
699.300	9193.360
699.350	9193.280
699.380	9193.220
699.420	9193.140
699.490	9193.030
699.520	9192.960
699.550	9192.920
699.590	9192.850
699.630	9192.800
699.740	9192.670
699.810	9192.630
699.910	9192.530
699.950	9192.470
699.990	9192.410
700.060	9192.330
700.110	9192.270
700.190	9192.200
700.250	9192.130
700.280	9192.060
700.380	9191.920
700.440	9191.860
700.520	9191.740
700.590	9191.650
700.650	9191.550
700.710	9191.490
700.760	9191.430
700.820	9191.350
700.890	9191.250
700.960	9191.190
701.040	9191.130
701.090	9191.090
701.160	9191.040
701.190	9191.030
701.290	9190.970
701.380	9190.920
701.500	9190.860
701.640	9190.770
701.730	9190.730
701.810	9190.690
701.910	9190.630
701.980	9190.570
702.080	9190.510
702.190	9190.430
702.300	9190.330
702.410	9190.220
702.510	9190.130
702.610	9190.040
702.710	9189.950
702.810	9189.870
702.940	9189.780
703.090	9189.700
703.240	9189.620
703.430	9189.560
703.570	9189.550
703.750	9189.530
703.820	9189.520
703.880	9189.500
704.000	9189.480
704.160	9189.450
704.270	9189.440
704.370	9189.410
704.430	9189.400
704.540	9189.390
704.710	9189.360
704.930	9189.310
705.080	9189.280
705.180	9189.260
705.290	9189.230
705.400	9189.200
705.520	9189.170
705.650	9189.120
705.730	9189.100
705.820	9189.080
705.940	9189.020
706.050	9188.980
706.200	9188.910
706.320	9188.850
706.420	9188.800
706.550	9188.740
706.690	9188.660
706.840	9188.590
706.960	9188.510
707.080	9188.430
707.170	9188.360
707.260	9188.280
707.380	9188.210
707.490	9188.130
707.620	9188.050
707.750	9187.960
707.890	9187.880
708.080	9187.780
708.170	9187.720
708.250	9187.670
708.420	9187.590
708.540	9187.540
708.620	9187.490
708.690	9187.460
708.800	9187.420
708.950	9187.340
709.070	9187.270
709.280	9187.140
709.390	9187.060
709.480	9186.980
709.560	9186.910
709.660	9186.840
709.790	9186.770
709.920	9186.670
710.100	9186.510
710.180	9186.440
710.280	9186.350
710.370	9186.290
710.490	9186.240
710.560	9186.200
710.580	9186.200
710.670	9186.160
710.780	9186.110
710.830	9186.080
710.950	9186.000
711.050	9185.950
711.150	9185.880
711.240	9185.820
711.350	9185.770
711.450	9185.700
711.540	9185.650
711.640	9185.580
711.740	9185.510
711.840	9185.460
711.930	9185.390
712.000	9185.340
712.080	9185.280
712.180	9185.210
712.310	9185.130
712.410	9185.070
712.490	9185.020
712.580	9184.950
712.690	9184.880
712.820	9184.780
712.910	9184.710
712.990	9184.650
713.100	9184.580
713.250	9184.510
713.380	9184.440
713.490	9184.390
713.520	9184.380
713.600	9184.340
713.690	9184.290
713.820	9184.220
713.910	9184.160
713.980	9184.110
714.070	9184.040
714.100	9184.020
714.140	9183.990
714.210	9183.940
714.290	9183.900
714.380	9183.840
714.500	9183.790
714.590	9183.730
714.700	9183.670
714.860	9183.600
715.040	9183.530
715.210	9183.480
715.380	9183.420
715.490	9183.370
715.610	9183.300
715.760	9183.220
715.870	9183.140
715.980	9183.080
716.100	9183.010
716.230	9182.950
716.360	9182.880
716.480	9182.810
716.590	9182.760
716.690	9182.710
716.770	9182.680
716.890	9182.600
716.980	9182.570
717.070	9182.540
717.200	9182.490
717.320	9182.450
717.420	9182.410
717.620	9182.340
717.690	9182.320
717.810	9182.290
717.940	9182.220
718.080	9182.180
718.240	9182.100
718.370	9182.050
718.500	9182.000
718.620	9181.930
718.700	9181.880
718.780	9181.820
718.850	9181.770
718.950	9181.690
719.060	9181.590
719.160	9181.470
719.280	9181.350
719.370	9181.260
719.450	9181.160
719.510	9181.080
719.560	9181.010
719.620	9180.910
719.670	9180.820
719.700	9180.730
719.720	9180.660
719.750	9180.520
719.760	9180.410
719.750	9180.300
719.760	9180.140
719.730	9179.920
719.700	9179.860
719.670	9179.770
719.650	9179.710
719.550	9179.450
719.510	9179.340
719.460	9179.250
719.370	9179.110
719.300	9178.990
719.230	9178.890
719.160	9178.790
719.090	9178.690
719.040	9178.590
718.980	9178.500
718.930	9178.380
718.860	9178.240
718.800	9178.100
718.760	9177.970
718.730	9177.900
718.700	9177.790
718.700	9177.630
718.710	9177.540
718.740	9177.460
718.760	9177.370
718.800	9177.300
718.840	9177.210
718.910	9177.120
718.960	9177.040
719.030	9176.930
719.070	9176.860
719.140	9176.770
719.210	9176.680
719.260	9176.630
719.340	9176.550
719.390	9176.490
719.510	9176.360
719.590	9176.260
719.680	9176.150
719.710	9176.100
719.780	9176.000
719.820	9175.930
719.910	9175.860
719.990	9175.810
720.050	9175.760
720.150	9175.690
720.320	9175.560
720.360	9175.520
720.420	9175.470
720.470	9175.420
720.530	9175.370
720.560	9175.340
720.610	9175.230
720.630	9175.120
720.670	9174.880
720.690	9174.580
720.690	9174.360
720.690	9173.260
720.700	9171.670
720.630	9171.400
720.460	9171.160
720.130	9170.840
719.790	9170.650
719.490	9170.470
719.490	9170.470
719.440	9170.420
719.290	9170.400
719.160	9170.390
719.030	9170.390
718.800	9170.360
718.400	9170.350
717.620	9170.330
716.990	9170.320
716.530	9170.290
716.320	9170.290
716.190	9170.280
715.980	9170.230
715.780	9170.190
715.660	9170.160
715.540	9170.140
715.430	9170.130
715.310	9170.130
715.200	9170.120
715.060	9170.110
714.790	9170.100
714.670	9170.100
714.560	9170.120
714.460	9170.120
714.390	9170.120
714.280	9170.110
714.070	9170.090
713.920	9170.060
713.840	9170.040
713.770	9170.020
713.670	9169.980
713.560	9169.960
713.470	9169.940
713.320	9169.920
713.260	9169.910
713.120	9169.890
712.950	9169.870
712.720	9169.810
712.630	9169.790
712.530	9169.770
712.460	9169.750
712.330	9169.690
712.260	9169.650
712.180	9169.600
711.980	9169.480
711.850	9169.420
711.790	9169.370
711.720	9169.340
711.660	9169.300
711.470	9169.190
711.320	9169.100
711.260	9169.070
711.190	9169.030
711.070	9168.970
710.970	9168.910
710.810	9168.820
710.660	9168.710
710.550	9168.620
710.450	9168.530
710.300	9168.410
710.160	9168.310
710.040	9168.200
709.860	9168.030
709.760	9167.940
709.640	9167.810
709.540	9167.700
709.420	9167.570
709.360	9167.490
709.300	9167.420
709.200	9167.320
709.000	9167.210
708.780	9167.100
708.670	9167.060
708.570	9167.030
708.200	9167.000
707.990	9166.990
707.660	9167.000
707.540	9167.010
707.400	9167.030
707.290	9167.040
707.150	9167.050
707.040	9167.070
706.890	9167.090
706.710	9167.120
706.530	9167.120
706.440	9167.120
706.280	9167.120
706.050	9167.120
705.920	9167.120
705.800	9167.110
705.670	9167.090
705.570	9167.070
705.500	9167.040
705.380	9166.990
705.150	9166.890
705.070	9166.860
704.930	9166.780
704.800	9166.690
704.660	9166.570
704.560	9166.460
704.500	9166.420
704.380	9166.290
704.310	9166.210
704.250	9166.100
704.200	9166.030
704.150	9165.980
704.070	9165.900
703.970	9165.820
703.790	9165.720
703.690	9165.680
703.570	9165.610
703.420	9165.550
703.260	9165.520
703.150	9165.470
703.060	9165.430
702.950	9165.330
702.920	9165.250
702.880	9165.120
702.860	9165.020
702.850	9164.890
702.870	9164.820
702.890	9164.700
702.900	9164.620
702.930	9164.540
702.940	9164.480
702.950	9164.390
702.970	9164.220
702.960	9164.100
702.960	9164.020
702.920	9163.890
702.890	9163.780
702.810	9163.670
702.750	9163.570
702.680	9163.480
702.600	9163.370
702.500	9163.250
702.410	9163.150
702.300	9163.010
702.150	9162.790
702.030	9162.620
701.970	9162.520
701.910	9162.450
701.820	9162.350
701.720	9162.230
701.600	9162.080
701.500	9161.950
701.400	9161.850
701.290	9161.700
701.180	9161.520
701.090	9161.380
701.020	9161.250
700.960	9161.120
700.890	9160.960
700.840	9160.850
700.780	9160.720
700.720	9160.590
700.690	9160.480
700.680	9160.310
700.670	9160.130
700.650	9159.970
700.640	9159.890
700.610	9159.780
700.580	9159.710
700.530	9159.640
700.470	9159.580
700.380	9159.490
700.310	9159.430
700.230	9159.380
700.160	9159.320
700.080	9159.240
700.010	9159.140
699.970	9159.050
699.920	9158.970
699.860	9158.830
699.800	9158.630
699.780	9158.490
699.750	9158.320
699.720	9158.140
699.710	9157.840
699.710	9157.680
699.710	9157.560
699.730	9157.410
699.740	9157.250
699.750	9157.090
699.760	9156.950
699.780	9156.850
699.850	9156.540
699.890	9156.380
699.920	9156.240
699.980	9156.110
700.030	9155.930
700.090	9155.790
700.140	9155.650
700.240	9155.460
700.300	9155.340
700.370	9155.240
700.440	9155.130
700.510	9155.020
700.590	9154.900
700.690	9154.780
700.780	9154.650
700.860	9154.550
700.970	9154.410
701.080	9154.280
701.150	9154.200
701.240	9154.100
701.320	9153.980
701.410	9153.880
701.480	9153.790
701.580	9153.680
701.680	9153.570
701.800	9153.410
701.900	9153.240
701.960	9153.120
702.020	9152.970
702.060	9152.860
702.090	9152.770
702.140	9152.680
702.190	9152.590
702.270	9152.420
702.350	9152.200
702.420	9152.040
702.470	9151.860
702.510	9151.690
702.540	9151.530
702.560	9151.430
702.580	9151.340
702.620	9151.180
702.650	9151.030
702.680	9150.840
702.710	9150.680
702.760	9150.520
702.820	9150.320
702.850	9150.170
702.900	9150.030
702.910	9149.860
702.960	9149.680
703.020	9149.460
703.070	9149.240
703.100	9149.090
703.130	9148.870
703.120	9148.770
703.140	9148.660
703.200	9148.450
703.240	9148.290
703.260	9148.100
703.280	9147.860
703.300	9147.790
703.330	9147.590
703.370	9147.350
703.400	9147.140
703.440	9146.970
703.480	9146.840
703.530	9146.680
703.570	9146.580
703.610	9146.400
703.620	9146.270
703.660	9146.130
703.730	9145.940
703.750	9145.800
703.770	9145.690
703.790	9145.560
703.840	9145.410
703.880	9145.250
703.920	9145.120
703.970	9145.000
704.000	9144.880
704.010	9144.800
704.030	9144.690
704.060	9144.510
704.090	9144.350
704.120	9144.200
704.140	9144.090
704.180	9143.920
704.200	9143.740
704.220	9143.600
704.240	9143.450
704.250	9143.310
704.270	9143.170
704.290	9143.040
704.290	9142.880
704.300	9142.730
704.310	9142.550
704.320	9142.370
704.320	9142.240
704.330	9142.120
704.330	9142.000
704.330	9141.970
704.330	9141.840
704.320	9141.740
704.310	9141.620
704.310	9141.490
704.300	9141.390
704.300	9141.220
704.300	9141.070
704.300	9140.880
704.300	9140.750
704.300	9140.640
704.290	9140.510
704.270	9140.390
704.270	9140.300
704.280	9140.190
704.270	9140.030
704.250	9139.930
704.240	9139.800
704.220	9139.570
704.210	9139.460
704.170	9139.310
704.150	9139.190
704.120	9139.020
704.100	9138.850
704.070	9138.710
704.040	9138.590
704.010	9138.450
703.960	9138.280
703.930	9138.140
703.870	9137.870
703.830	9137.710
703.780	9137.610
703.710	9137.500
703.630	9137.380
703.530	9137.210
703.450	9137.080
703.300	9136.900
703.200	9136.780
703.100	9136.670
703.020	9136.580
702.920	9136.470
702.840	9136.380
702.740	9136.300
702.580	9136.150
702.470	9136.060
702.380	9135.970
702.320	9135.900
702.250	9135.830
702.180	9135.760
702.080	9135.670
701.920	9135.540
701.830	9135.450
701.730	9135.370
701.620	9135.320
701.480	9135.240
701.350	9135.170
701.240	9135.120
701.140	9135.080
701.060	9135.030
700.920	9134.990
700.780	9134.960
700.650	9134.920
700.470	9134.880
700.310	9134.850
700.140	9134.810
699.970	9134.780
699.830	9134.770
699.730	9134.760
699.620	9134.750
699.390	9134.730
699.180	9134.710
698.900	9134.710
698.750	9134.710
698.680	9134.700
698.620	9134.690
698.500	9134.670
698.310	9134.640
698.180	9134.620
698.030	9134.570
697.970	9134.550
697.860	9134.530
697.730	9134.500
697.470	9134.410
697.360	9134.350
697.260	9134.300
697.140	9134.230
696.990	9134.100
696.900	9134.010
696.780	9133.880
696.720	9133.800
696.660	9133.760
696.620	9133.710
696.510	9133.620
696.420	9133.550
696.320	9133.480
696.260	9133.430
696.180	9133.370
696.070	9133.280
695.950	9133.210
695.830	9133.100
695.780	9133.050
695.690	9132.970
695.580	9132.900
695.450	9132.830
695.330	9132.760
695.100	9132.600
695.020	9132.560
694.930	9132.490
694.800	9132.400
694.700	9132.340
694.610	9132.260
694.530	9132.180
694.480	9132.120
694.440	9132.060
694.340	9131.950
694.280	9131.890
694.210	9131.820
694.120	9131.700
693.970	9131.510
693.950	9131.480
693.890	9131.380
693.830	9131.280
693.780	9131.200
693.750	9131.110
693.720	9130.980
693.690	9130.930
693.690	9130.880
693.660	9130.780
693.640	9130.690
693.590	9130.550
693.560	9130.420
693.550	9130.350
693.500	9130.140
693.470	9130.010
693.460	9130.000
693.420	9129.890
693.380	9129.770
693.350	9129.640
693.300	9129.530
693.220	9129.390
693.160	9129.300
693.080	9129.230
692.980	9129.150
692.890	9129.060
692.810	9129.010
692.750	9128.950
692.510	9128.750
692.390	9128.630
692.370	9128.610
692.270	9128.510
692.190	9128.450
692.130	9128.410
692.040	9128.360
691.920	9128.300
691.650	9128.200
691.450	9128.150
691.410	9128.140
691.370	9128.130
691.180	9128.110
691.020	9128.090
690.920	9128.100
690.740	9128.110
690.600	9128.110
690.480	9128.110
690.320	9128.110
690.190	9128.110
690.070	9128.100
689.980	9128.090
